Lat,Lon,Name,Routes/0,Routes/1,Routes/2,Routes/3,StopID,Routes/4,Routes/5,Routes/6,Routes/7,Routes/8,Routes/9,Routes/10,Routes/11,Routes/12,Routes/13,Routes/14,Routes/15,Routes/16,Routes/17,Routes/18,Routes/19,Routes/20,Routes/21,Routes/22,Routes/23,Routes/24,Routes/25,Routes/26,Routes/27,Routes/28,Routes/29,Routes/30,Routes/31,Routes/32,Routes/33,Routes/34,Routes/35,Routes/36,Routes/37,Routes/38,Routes/39,Routes/40,Routes/41,Routes/42,Routes/43,Routes/44,Routes/45,Routes/46,Routes/47,Routes/48,Routes/49,Routes/50,Routes/51,Routes/52,Routes/53,Routes/54,Routes/55,Routes/56,Routes/57,Routes/58
38.876379,-76.991992,M ST + 11TH ST SE,90,90v2,92,93,1000499,A42,A42v1,A46,A48,A9,P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876585,-77.015931,M ST + 3RD ST,A42,A42v1,A46,A46v1,1000513,A48,A48v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876343,-77.016457,M ST + 4TH ST SW,74,A42,A42v1,A46,1000498,A48,A9,W9,W9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876582,-77.019667,M ST + 6TH ST SW,74,A42,A42v1,A46,1000511,A46v1,A48,A48v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876616,-76.994764,M ST + 8TH ST SE,90,92,92c,93,1000514,93cv1,A42,A42v1,A46,A46v1,A48,A48v1,A9,P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876583,-77.013558,M ST + DELAWARE AVE,A42,A42v1,A46,A46v1,1000517,A48,A48v1,P6,V7,V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876594,-77.010078,M ST + HALF ST SW,A42,A42v1,A46,A46v1,1003001,A48,A48v1,P6,V7,V8,W9v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876574,-77.008422,M ST + S CAPITOL SE,A42,A42v1,A46,A46v1,1000509,A48,A48v1,P6,V7,V7c,V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905313,-77.05961,M ST NW + 30TH ST NW,30N,30S,31,33,1001322,38B,D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905286,-77.061623,M ST NW + 31ST ST NW,30N,30S,31,33,1001323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905209,-77.065863,M ST NW + 33RD ST NW,38B,D5,,,1003205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.904993,-77.067382,M ST NW + 34TH ST NW,38B,38Bv3,D5,,1001315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905591,-77.009404,M ST NW + NORTH CAPITOL ST NW,96,96c,96v1,96v2,1001339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905036,-77.06547,M ST NW + POTOMAC ST NW,38B,38Bv3,D5,,1001318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905125,-77.060408,M ST NW + THOMAS JEFFERSON ST NW,30N,30S,31,33,1001321,38B,38Bv3,D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905094,-77.062296,M ST NW + WISCONSIN AVE NW,30N,30S,31,33,1001319,38B,38Bv3,D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.905263,-77.063214,M ST NW + WISCONSIN AVE NW,38B,D5,,,1003204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876596,-77.000408,M ST SE + 4TH ST SE,A42,A42v1,A46,A46v1,1000512,A48,A48v1,P6,V7,V7c,V7cv1,V7cv2,V8,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876389,-77.000742,M ST SE + 4TH ST SE,A42,A42v1,A46,A48,1000504,P6,V7,V7c,V7cv1,V7v1,V7v2,V8,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876385,-76.996337,M ST SE + 7TH ST SE,A42,A42v1,A46,A48,1000502,P6,V7,V7c,V7cv1,V7v1,V7v2,V8,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876391,-77.007042,M ST SE + HALF ST SE,A42,A42v1,A46,A48,1003032,P6,V7,V7c,V7v1,V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876594,-76.997586,M ST SE + ISAAC HULL AVE SE,A42,A42v1,A46,A46v1,1003286,A48,A48v1,P6,V7,V7c,V7cv1,V7cv2,V8,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.8766,-77.004771,M ST SE + NEW JERSEY AVE SE,A42,A42v1,A46,A46v1,1003148,A48,A48v1,A9,P6,V7,V7c,V7cv1,V7cv2,V8,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876385,-77.003726,M ST SE + NEW JERSEY AVE SE,A42,A42v1,A46,A48,1000505,A9,P6,V7,V7c,V7cv1,V7v1,V7v2,V8,V9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876597,-77.012441,M ST SW + 1ST ST SW,A42,A42v1,A46,A46v1,1000516,A48,A48v1,P6,V7,V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876563,-77.018019,M ST SW + 4TH ST SW,74,A9,W9v1,,1003690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876346,-77.014126,M ST SW + DELAWARE AVE SW,74,,,,1003704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876348,-77.013357,M ST SW + DELAWARE AVE SW,A42,A42v1,A46,A48,1000495,P6,V7,V7c,V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.876352,-77.011172,M ST SW + HOWISON PL SW,A42,A42v1,A46,A48,1000497,P6,V7,V7c,V8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.941891,-77.11353,MACARTHUR BLVD + NATIONAL IMAGERY AND MAPPING AGENCY,D5,,,,2001125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.941724,-77.113075,MACARTHUR BLVD + NATIONAL IMAGERY AND MAPPING AGENCY,D5,,,,2001019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.943769,-77.116193,MACARTHUR BLVD + WINDWARD PL,D5,,,,2001124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.908073,-77.084413,MACARTHUR BLVD NW + # 4474,D5,,,,1003209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.908106,-77.084158,MACARTHUR BLVD NW + #4465,D5,D6,D6v1,,1001390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.912774,-77.091297,MACARTHUR BLVD NW + 47TH PL NW,D5,D6,D6c,,1001572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.912671,-77.090962,MACARTHUR BLVD NW + 47TH PL NW,D5,D6,D6v1,,1001573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.927017,-77.103851,MACARTHUR BLVD NW + ARIZONA AVE NW,D5,D6,D6c,,1001957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.927804,-77.10432,MACARTHUR BLVD NW + ARIZONA AVE NW,D5,D6,D6v1,,1001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.920112,-77.098366,MACARTHUR BLVD NW + ASHBY ST NW,D5,D6,D6v1,,1001753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.930542,-77.106853,MACARTHUR BLVD NW + CATHEDRAL AVE NW,D5,D6,D6v1,,1002059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.929683,-77.10681,MACARTHUR BLVD NW + CATHEDRAL AVE NW,D5,D6,D6c,M4,1002039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.92247,-77.099939,MACARTHUR BLVD NW + CHAIN BRIDGE RD NW,D5,D6,D6c,,1001812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.922093,-77.099254,MACARTHUR BLVD NW + CHAIN BRIDGE RD NW,D5,D6,D6v1,,1001802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.923651,-77.100555,MACARTHUR BLVD NW + CUSHING PL NW,D5,D6,D6c,,1001853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.923518,-77.100145,MACARTHUR BLVD NW + CUSHING PL NW,D5,D6,D6v1,,1001844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.925039,-77.101666,MACARTHUR BLVD NW + DANA PL NW,D5,D6,D6c,,1001889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.924976,-77.101234,MACARTHUR BLVD NW + DANA PL NW,D5,D6,D6v1,,1001886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.926058,-77.102795,MACARTHUR BLVD NW + EDMUNDS PL NW,D5,D6,D6c,,1001933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.926588,-77.102977,MACARTHUR BLVD NW + EDMUNDS PL NW,D5,D6,D6v1,,1001941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.910118,-77.088661,MACARTHUR BLVD NW + ELLIOTT PL NW,D5,D6,D6v1,,1001474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.910315,-77.089011,MACARTHUR BLVD NW + ELLIOTT PL NW,D5,D6,D6c,,1001477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.907072,-77.081823,MACARTHUR BLVD NW + FOXHALL RD NW,D5,,,,1003206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.906789,-77.081504,MACARTHUR BLVD NW + FOXHALL RD NW,D5,,,,1002967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.928881,-77.10552,MACARTHUR BLVD NW + GALENA PL NW,D5,D6,D6v1,,1002007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.937099,-77.111908,MACARTHUR BLVD NW + LITTLE FALLS RD NW,D5,,,,1003207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.935467,-77.111262,MACARTHUR BLVD NW + LOUGHBORO RD NW,D5,D6,D6v1,,1002200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.931581,-77.107713,MACARTHUR BLVD NW + MACOMB ST NW,D5,D6,D6v1,,1002086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.931632,-77.108173,MACARTHUR BLVD NW + MACOMB ST NW,D5,D6,D6c,M4,1002092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.932897,-77.109199,MACARTHUR BLVD NW + MANNING PL NW,D5,D6,D6v1,,1002138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.932612,-77.109284,MACARTHUR BLVD NW + MANNING PL NW,D5,D6,D6c,M4,1002131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.934619,-77.110978,MACARTHUR BLVD NW + NEWARK ST NW,D5,D6,D6c,M4,1002184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.93616,-77.112098,MACARTHUR BLVD NW + NORTON ST NW,D5,,,,1003208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.909109,-77.087195,MACARTHUR BLVD NW + Q ST NW,D5,D6,D6c,,1001408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.908906,-77.086178,MACARTHUR BLVD NW + Q ST NW,D5,D6,D6v1,,1001409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.9147,-77.093089,MACARTHUR BLVD NW + RESERVOIR RD NW,D5,D6,D6c,,1001615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.915975,-77.09526,MACARTHUR BLVD NW + RESERVOIR RD NW,D5,D6,D6c,,1001648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.914654,-77.09281,MACARTHUR BLVD NW + RESERVOIR RD NW,D5,D6,D6v1,,1001616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.916354,-77.095279,MACARTHUR BLVD NW + U ST NW,D5,D6,D6v1,,1001654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.916818,-77.096187,MACARTHUR BLVD NW + U ST NW,D5,D6,D6c,,1001671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.917212,-77.096225,MACARTHUR BLVD NW + U ST NW,D5,D6,D6v1,,1001692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.918026,-77.097388,MACARTHUR BLVD NW + V ST NW,D5,D6,D6v1,,1001710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.917815,-77.097573,MACARTHUR BLVD NW + V ST NW,D5,D6,D6c,,1001707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.919217,-77.098657,MACARTHUR BLVD NW + W ST NW,D5,D6,D6c,,1001740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.934306,-77.1104,MACARTHUR BLVD NW + WATSON ST NW,D5,D6,D6v1,,1002177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710574,-76.98362,MADISON DR + HARRISON AVE,W13,,,,3000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.711043,-76.984843,MADISON DR + JEFFERSON RD,W13,,,,3000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710433,-76.982267,MADISON DR + MONROE AVE,W13,,,,3000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710477,-76.983924,MADISON RD + HARRISON AVE,W13,,,,3000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.710323,-76.982112,MADISON RD + MONROE AVE,W13,,,,3000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.813751,-77.050445,MADISON ST + N FAYETTE ST,10S,,,,4000833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.81355,-77.049852,MADISON ST + N HENRY ST,10S,,,,4000832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.813996,-77.052349,MADISON ST + N WEST ST,10S,,,,4000836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.813874,-77.052384,MADISON ST + N WEST ST,10S,,,,4000835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.921084,-77.200559,MAGARITY RD + ANDERSON RD,3T,,,,5001614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.912022,-77.214143,MAGARITY RD + ENOLA ST (S),3T,,,,5001569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.911348,-77.214354,MAGARITY RD + FISHER DR,3T,,,,5001568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.917392,-77.206498,MAGARITY RD + GRIFFITH RD,3T,,,,5001598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.913982,-77.212554,MAGARITY RD + KENNEDY DR,3T,,,,5001583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.913708,-77.212594,MAGARITY RD + LUNCEFORD LA,3T,,,,5001581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.916076,-77.208684,MAGARITY RD + LUSBY PL,3T,,,,5001594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.918882,-77.204028,MAGARITY RD + PEABODY DR,3T,,,,5001603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.919389,-77.203487,MAGARITY RD + PEABODY DR,3T,,,,5001605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.920827,-77.200644,MAGARITY RD + TILLMAN DR,3T,,,,5001612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.918031,-77.205726,MAGARITY RD + TREMAYNE PL,3T,,,,5001601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.916139,-77.208902,MAGARITY RD + TYSONS LANDING CT,3T,,,,5001593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.915217,-77.210086,MAGARITY RD + WARE RD,3T,,,,5001588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.034931,-76.98328,MAHAN RD + FDA,C8,K9,K9v1,,2001680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.034284,-76.985109,MAHAN RD + NEW HAMPSHIRE AVE,K9v1,,,,2005499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.034061,-76.98487,MAHAN RD + NEW HAMPSHIRE AVE,K9,,,,2005498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.106567,-76.849149,MAIN ST + ORCHARD TOWNE CT,89M,,,,3002938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.107236,-76.851024,MAIN ST + POST OFFICE AVE,89,89M,,,3002563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.878409,-77.022227,MAINE AVE SE + 7TH ST SE,A42,A42v1,A46,A46v1,1000531,A48,A48v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.877298,-77.021341,MAINE AVE SE + 7TH ST SE,A42,A42v1,A46,A48,1000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845019,-77.003415,MALCOLM AVE + 2ND ST,W4,,,,1000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845177,-77.0031,MALCOLM X AVE + 2ND ST,W4,,,,1000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845023,-76.997702,MALCOLM X AVE + M L KING AVE,W4,W4c,,,1000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845176,-76.997926,MALCOLM X AVE + NEWCOMB ST,W2,W2v1,W2v2,W2v3,1000167,W2v4,W2v5,W3,W3v1,W4,W4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.84518,-76.999623,MALCOLM X AVE + OAKWOOD ST,W2,W2v1,W2v2,W2v3,1000168,W2v4,W2v5,W3,W3v1,W4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845023,-77.000066,MALCOLM X AVE + OAKWOOD ST,W4,,,,1000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845169,-77.007638,MALCOLM X AVE + SOUTH CAPITOL ST,W4,W5,,,1000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.845023,-77.007713,MALCOLM X AVE + SOUTH CAPITOL ST,W4,,,,1000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.992679,-76.864511,MANDAN RD + #7501-7509,G12,G12v1,,,3002241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.992708,-76.864268,MANDAN RD + #7505,G12,,,,3002242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.994373,-76.865129,MANDAN RD + #7516-7546,G12,G12v1,,,3002252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.994385,-76.864896,MANDAN RD + #7516-7546,G12,,,,3002251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.995688,-76.865298,MANDAN RD + #7648-7776,G12,G12v1,,,3002261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.99544,-76.865047,MANDAN RD + #7648-7776,G12,,,,3002652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.990452,-76.864317,MANDAN RD + CANNING TERR,G12,,,,3002212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.990781,-76.864527,MANDAN RD + COURT #7,G12,G12v1,,,3002219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.997707,-76.865361,MANDAN RD + HANOVER PKWY,G12,,,,3002283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.096364,-77.154476,MANNAKEE ST + HUNGERFORD DR,Q2,Q2v2,Q6,,2000929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.096415,-77.154955,MANNAKEE ST + HUNGERFORD DR,Q2,Q2cv1,Q6,,2000930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.096111,-77.156876,MANNAKEE ST + SOUTH CAMPUS DR,Q2,Q2cv1,Q6,,2000927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.096024,-77.156638,MANNAKEE ST + SOUTH CAMPUS DR,Q2,Q2v2,Q6,,2000926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.817035,-76.994744,MARCY AVE + LEVERETT ST,D12,D14,,,3000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.8171,-76.993575,MARCY AVE + NEPTUNE AVE,D12,D12v2,D14,D14v1,3000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.047539,-77.111896,MARINELLI RD + WHITE FLINT STATION,C8,C8v2,C8v3,,2001176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.831613,-77.117834,MARK CENTER AVE + MARK CENTER DR,7A,7F,7W,7X,4001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.832928,-77.119463,MARK CENTER DR + BEAUREGARD ST,7A,7F,7W,7X,4000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.832838,-77.119682,MARK CENTER DR + BEAUREGARD ST,7A,7F,7M,7Mv,4001020,7W,7X,8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.831508,-77.11776,MARK CENTER INBOUND STOP,28X,28Xv1,7A,7F,0,7M,7Mv,7W,7X,8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.832135,-77.116233,MARK CENTER OUTBOUND STOP,28X,28Xc,7A,7F,0,7M,7Mv,7W,7X,8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
